prediction_id,image_id,vlm_name,compression_type,compression_level,category,cer,wer,bleu,gt_length,pred_length,length_ratio,condition
1375,75,internvl2,jpeg,70.000000,medium_documents,0.130778,0.129442,0.863091,2531,2267,0.895700,jpeg_QF70.0
1376,113,internvl2,jpeg,70.000000,short_documents,0.025225,0.032967,0.955864,1110,1136,1.023400,jpeg_QF70.0
1377,45,internvl2,jpeg,70.000000,medium_documents,0.600881,0.647436,0.745175,2270,2929,1.290300,jpeg_QF70.0
1378,99,internvl2,jpeg,70.000000,short_documents,0.578669,0.627737,0.540297,947,1369,1.445600,jpeg_QF70.0
1379,39,internvl2,jpeg,70.000000,medium_documents,0.208057,0.381679,0.462865,2110,1675,0.793800,jpeg_QF70.0
1380,74,internvl2,jpeg,70.000000,long_documents,0.565352,0.850294,0.456676,6442,8208,1.274100,jpeg_QF70.0
1381,101,internvl2,jpeg,70.000000,long_documents,0.898224,1.236034,0.392651,4618,8166,1.768300,jpeg_QF70.0
1382,62,internvl2,jpeg,70.000000,medium_documents,0.438786,0.456621,0.469841,2867,1729,0.603100,jpeg_QF70.0
1383,19,internvl2,jpeg,70.000000,medium_documents,0.715871,2.653846,0.088885,2974,2497,0.839600,jpeg_QF70.0
1384,112,internvl2,jpeg,70.000000,long_documents,1.270467,1.630807,0.233702,5350,11051,2.065600,jpeg_QF70.0
1385,89,internvl2,jpeg,70.000000,medium_documents,0.011602,0.019324,0.972612,2672,2663,0.996600,jpeg_QF70.0
1387,85,internvl2,jpeg,70.000000,medium_documents,0.115879,0.117864,0.925968,3426,3294,0.961500,jpeg_QF70.0
1532,84,internvl2,neural,1.000000,short_documents,1.998810,2.257576,0.274250,3362,9757,2.902100,neural_q1.0
1533,92,internvl2,neural,1.000000,long_documents,0.265038,0.345196,0.752025,5403,4823,0.892700,neural_q1.0
1534,17,internvl2,neural,1.000000,long_documents,0.184486,0.208215,0.813532,4396,3798,0.864000,neural_q1.0
1388,56,internvl2,jpeg,70.000000,medium_documents,0.040279,0.044304,0.940347,1862,1937,1.040300,jpeg_QF70.0
1389,71,internvl2,jpeg,70.000000,short_documents,3.135904,4.215569,0.085257,1089,3768,3.460100,jpeg_QF70.0
1390,102,internvl2,jpeg,70.000000,short_documents,0.958131,0.993062,0.001768,16050,3241,0.201900,jpeg_QF70.0
1391,108,internvl2,jpeg,70.000000,medium_documents,0.250900,0.392777,0.437565,2499,1917,0.767100,jpeg_QF70.0
1392,23,internvl2,jpeg,70.000000,medium_documents,0.174582,0.270958,0.637879,3706,3302,0.891000,jpeg_QF70.0
1393,72,internvl2,jpeg,70.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,jpeg_QF70.0
1394,54,internvl2,jpeg,70.000000,short_documents,0.633003,0.992589,0.838199,4139,3325,0.803300,jpeg_QF70.0
1395,88,internvl2,jpeg,70.000000,medium_documents,0.041311,0.037328,0.966451,3050,3002,0.984300,jpeg_QF70.0
1434,17,internvl2,jpeg,90.000000,long_documents,0.073248,0.092068,0.922547,4396,4308,0.980000,jpeg_QF90.0
1435,67,internvl2,jpeg,90.000000,excluded_short_gt,0.015924,0.020408,0.950078,314,309,0.984100,jpeg_QF90.0
1436,9,internvl2,jpeg,90.000000,medium_documents,0.065144,0.080645,0.920320,3546,3596,1.014100,jpeg_QF90.0
1396,7,internvl2,jpeg,70.000000,short_documents,0.240529,0.431579,0.695896,1135,1196,1.053700,jpeg_QF70.0
1397,110,internvl2,jpeg,70.000000,long_documents,0.116664,0.164969,0.817281,5863,5304,0.904700,jpeg_QF70.0
1398,81,internvl2,jpeg,70.000000,medium_documents,0.119277,0.121718,0.871083,2599,2875,1.106200,jpeg_QF70.0
1399,24,internvl2,jpeg,70.000000,medium_documents,6.216648,5.973585,0.031788,1754,12471,7.110000,jpeg_QF70.0
1400,106,internvl2,jpeg,70.000000,short_documents,0.253081,0.320513,0.771916,1055,1135,1.075800,jpeg_QF70.0
1401,104,internvl2,jpeg,90.000000,medium_documents,0.392305,0.436073,0.456615,2651,1619,0.610700,jpeg_QF90.0
1437,46,internvl2,jpeg,90.000000,long_documents,0.292785,0.329004,0.686141,5960,4909,0.823700,jpeg_QF90.0
1402,96,internvl2,jpeg,90.000000,medium_documents,0.009734,0.027692,0.937261,1952,1941,0.994400,jpeg_QF90.0
1403,80,internvl2,jpeg,90.000000,short_documents,0.053790,0.111650,0.886627,1636,1631,0.996900,jpeg_QF90.0
1404,13,internvl2,jpeg,90.000000,short_documents,41.280000,115.000000,0.000000,50,2078,41.560000,jpeg_QF90.0
1405,1,internvl2,jpeg,90.000000,short_documents,0.006645,0.048077,0.957758,1204,1196,0.993400,jpeg_QF90.0
1406,59,internvl2,jpeg,90.000000,long_documents,0.104698,0.132153,0.850090,4938,4592,0.929900,jpeg_QF90.0
1407,34,internvl2,jpeg,90.000000,short_documents,0.057285,0.100000,0.860236,803,794,0.988800,jpeg_QF90.0
1438,36,internvl2,jpeg,90.000000,medium_documents,0.154776,0.162113,0.845058,3392,3031,0.893600,jpeg_QF90.0
1439,4,internvl2,jpeg,90.000000,medium_documents,0.002793,0.018779,0.959406,2864,2860,0.998600,jpeg_QF90.0
1408,41,internvl2,jpeg,90.000000,medium_documents,0.506600,0.641509,0.640157,2197,2297,1.045500,jpeg_QF90.0
1409,91,internvl2,jpeg,90.000000,short_documents,2.809594,8.286307,0.012975,1355,4161,3.070800,jpeg_QF90.0
1410,98,internvl2,jpeg,90.000000,medium_documents,0.002903,0.006369,0.988579,2067,2071,1.001900,jpeg_QF90.0
1411,2,internvl2,jpeg,90.000000,long_documents,0.330733,0.449912,0.532506,3846,3839,0.998200,jpeg_QF90.0
1412,64,internvl2,jpeg,90.000000,medium_documents,0.003092,0.014881,0.971436,2264,2266,1.000900,jpeg_QF90.0
1413,94,internvl2,jpeg,90.000000,short_documents,0.064455,0.057143,0.925985,1055,1123,1.064500,jpeg_QF90.0
1414,107,internvl2,jpeg,90.000000,medium_documents,0.475034,0.516408,0.374601,3625,1943,0.536000,jpeg_QF90.0
1453,111,internvl2,jpeg,90.000000,medium_documents,0.045583,0.046967,0.948958,3181,3069,0.964800,jpeg_QF90.0
1415,35,internvl2,jpeg,90.000000,medium_documents,0.207457,0.547059,0.394460,2092,2193,1.048300,jpeg_QF90.0
1416,25,internvl2,jpeg,90.000000,medium_documents,0.056934,0.081712,0.888584,3144,3005,0.955800,jpeg_QF90.0
1417,57,internvl2,jpeg,90.000000,short_documents,0.035936,0.046110,0.959185,2254,2231,0.989800,jpeg_QF90.0
1418,78,internvl2,jpeg,90.000000,long_documents,0.028145,0.036145,0.956921,4690,4567,0.973800,jpeg_QF90.0
1419,31,internvl2,jpeg,90.000000,short_documents,0.332431,0.376623,0.411756,1477,986,0.667600,jpeg_QF90.0
1420,77,internvl2,jpeg,90.000000,medium_documents,0.398471,0.452778,0.199941,2354,1459,0.619800,jpeg_QF90.0
1454,6,internvl2,jpeg,90.000000,short_documents,0.130459,0.174342,0.903731,3572,3610,1.010600,jpeg_QF90.0
1455,43,internvl2,jpeg,90.000000,long_documents,1.105396,1.414021,0.296775,5152,9041,1.754900,jpeg_QF90.0
1421,86,internvl2,jpeg,90.000000,short_documents,0.135521,0.151899,0.810555,1402,1260,0.898700,jpeg_QF90.0
1422,82,internvl2,jpeg,90.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,jpeg_QF90.0
1423,73,internvl2,jpeg,90.000000,medium_documents,2.690382,2.380299,0.057050,3795,12097,3.187600,jpeg_QF90.0
1424,87,internvl2,jpeg,90.000000,medium_documents,0.108521,0.102210,0.887959,2359,2175,0.922000,jpeg_QF90.0
1425,109,internvl2,jpeg,90.000000,long_documents,0.078048,0.100000,0.853796,4036,3834,0.950000,jpeg_QF90.0
1426,63,internvl2,jpeg,90.000000,medium_documents,0.033996,0.090164,0.869563,1559,1515,0.971800,jpeg_QF90.0
1427,15,internvl2,jpeg,90.000000,long_documents,0.010622,0.015699,0.984122,4519,4536,1.003800,jpeg_QF90.0
1535,67,internvl2,neural,1.000000,excluded_short_gt,0.019108,0.040816,0.899117,314,309,0.984100,neural_q1.0
1428,65,internvl2,jpeg,90.000000,medium_documents,0.003218,0.023923,0.953989,1554,1558,1.002600,jpeg_QF90.0
1429,100,internvl2,jpeg,90.000000,medium_documents,0.475374,0.589202,0.778087,2741,2821,1.029200,jpeg_QF90.0
1430,83,internvl2,jpeg,90.000000,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,jpeg_QF90.0
1431,28,internvl2,jpeg,90.000000,medium_documents,0.154311,0.321083,0.597800,2981,2571,0.862500,jpeg_QF90.0
1432,84,internvl2,jpeg,90.000000,short_documents,0.052052,0.073864,0.891376,3362,3279,0.975300,jpeg_QF90.0
1433,92,internvl2,jpeg,90.000000,long_documents,1.329632,1.693950,0.208168,5403,11253,2.082700,jpeg_QF90.0
1440,8,internvl2,jpeg,90.000000,long_documents,1.689510,1.896978,0.184145,4976,12326,2.477100,jpeg_QF90.0
1441,48,internvl2,jpeg,90.000000,medium_documents,0.127420,0.269592,0.604350,2221,2160,0.972500,jpeg_QF90.0
1442,69,internvl2,jpeg,90.000000,excluded_short_gt,2.882353,4.000000,0.083922,17,66,3.882400,jpeg_QF90.0
1443,52,internvl2,jpeg,90.000000,long_documents,0.096154,0.124051,0.835699,5148,4783,0.929100,jpeg_QF90.0
1444,68,internvl2,jpeg,90.000000,excluded_short_gt,0.029921,0.037736,0.965954,635,651,1.025200,jpeg_QF90.0
1445,42,internvl2,jpeg,90.000000,excluded_short_gt,0.714286,1.100000,0.540102,91,156,1.714300,jpeg_QF90.0
1446,26,internvl2,jpeg,90.000000,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,jpeg_QF90.0
1544,68,internvl2,neural,1.000000,excluded_short_gt,0.062992,0.132075,0.763185,635,642,1.011000,neural_q1.0
1447,105,internvl2,jpeg,90.000000,medium_documents,0.026403,0.025105,0.965212,1515,1484,0.979500,jpeg_QF90.0
1448,50,internvl2,jpeg,90.000000,long_documents,1.516270,1.391250,0.295258,5501,13256,2.409700,jpeg_QF90.0
1449,70,internvl2,jpeg,90.000000,medium_documents,0.000942,0.006250,0.986013,2124,2125,1.000500,jpeg_QF90.0
1450,32,internvl2,jpeg,90.000000,medium_documents,0.580695,0.672840,0.231455,1958,983,0.502000,jpeg_QF90.0
1451,22,internvl2,jpeg,90.000000,short_documents,0.055556,0.057692,0.926877,1026,1082,1.054600,jpeg_QF90.0
1452,21,internvl2,jpeg,90.000000,medium_documents,0.010243,0.063158,0.865236,1855,1857,1.001100,jpeg_QF90.0
1456,18,internvl2,jpeg,90.000000,short_documents,0.304638,0.412903,0.511031,2544,1801,0.707900,jpeg_QF90.0
1457,27,internvl2,jpeg,90.000000,medium_documents,0.188095,0.244444,0.780725,1680,1589,0.945800,jpeg_QF90.0
1458,47,internvl2,jpeg,90.000000,medium_documents,0.583425,0.594660,0.889572,2727,2591,0.950100,jpeg_QF90.0
1459,66,internvl2,jpeg,90.000000,long_documents,0.056322,0.076923,0.914530,5149,4925,0.956500,jpeg_QF90.0
1460,30,internvl2,jpeg,90.000000,excluded_short_gt,0.050000,0.112903,0.608222,380,368,0.968400,jpeg_QF90.0
1461,44,internvl2,jpeg,90.000000,medium_documents,0.065688,0.086634,0.932307,2725,2716,0.996700,jpeg_QF90.0
1545,42,internvl2,neural,1.000000,excluded_short_gt,0.703297,1.200000,0.497588,91,153,1.681300,neural_q1.0
1462,93,internvl2,jpeg,90.000000,short_documents,0.198340,0.207865,0.819629,1205,1346,1.117000,jpeg_QF90.0
1463,51,internvl2,jpeg,90.000000,short_documents,0.091454,0.110000,0.852574,667,725,1.087000,jpeg_QF90.0
1464,11,internvl2,jpeg,90.000000,medium_documents,0.196546,0.246964,0.640844,3185,2613,0.820400,jpeg_QF90.0
1465,5,internvl2,jpeg,90.000000,short_documents,0.174713,0.243007,0.753852,3749,3650,0.973600,jpeg_QF90.0
1466,10,internvl2,jpeg,90.000000,long_documents,0.837755,1.226804,0.281718,5202,8121,1.561100,jpeg_QF90.0
1467,16,internvl2,jpeg,90.000000,medium_documents,0.413170,0.986945,0.350420,2931,3438,1.173000,jpeg_QF90.0
1468,3,internvl2,jpeg,90.000000,long_documents,0.005408,0.015366,0.970211,5547,5557,1.001800,jpeg_QF90.0
1469,14,internvl2,jpeg,90.000000,excluded_short_gt,0.826772,1.058824,0.242534,127,114,0.897600,jpeg_QF90.0
1470,55,internvl2,jpeg,90.000000,short_documents,0.064331,0.084746,0.899749,3311,3248,0.981000,jpeg_QF90.0
1471,76,internvl2,jpeg,90.000000,medium_documents,0.059949,0.085294,0.898765,2719,2747,1.010300,jpeg_QF90.0
1472,49,internvl2,jpeg,90.000000,short_documents,0.040452,0.058394,0.938155,1063,1020,0.959500,jpeg_QF90.0
1473,29,internvl2,jpeg,90.000000,medium_documents,0.104158,0.228205,0.718355,2525,2581,1.022200,jpeg_QF90.0
1474,20,internvl2,jpeg,90.000000,medium_documents,0.001134,0.007299,0.983948,1764,1764,1.000000,jpeg_QF90.0
1480,74,internvl2,jpeg,90.000000,long_documents,0.675877,0.837573,0.320435,6442,7714,1.197500,jpeg_QF90.0
1475,75,internvl2,jpeg,90.000000,medium_documents,0.129593,0.121827,0.879706,2531,2267,0.895700,jpeg_QF90.0
1476,113,internvl2,jpeg,90.000000,short_documents,0.029730,0.032967,0.955864,1110,1141,1.027900,jpeg_QF90.0
1477,45,internvl2,jpeg,90.000000,medium_documents,0.602203,0.650641,0.734159,2270,2937,1.293800,jpeg_QF90.0
1478,99,internvl2,jpeg,90.000000,short_documents,0.573390,0.620438,0.579645,947,1321,1.394900,jpeg_QF90.0
1479,39,internvl2,jpeg,90.000000,medium_documents,0.207583,0.379135,0.463260,2110,1674,0.793400,jpeg_QF90.0
1481,101,internvl2,jpeg,90.000000,long_documents,0.949112,1.286313,0.385517,4618,8139,1.762500,jpeg_QF90.0
1482,62,internvl2,jpeg,90.000000,medium_documents,0.423090,0.440639,0.491160,2867,1774,0.618800,jpeg_QF90.0
1483,19,internvl2,jpeg,90.000000,medium_documents,0.550773,1.225275,0.215484,2974,4299,1.445500,jpeg_QF90.0
1484,112,internvl2,jpeg,90.000000,long_documents,1.272710,1.633252,0.233440,5350,11061,2.067500,jpeg_QF90.0
1485,89,internvl2,jpeg,90.000000,medium_documents,0.011602,0.019324,0.972612,2672,2663,0.996600,jpeg_QF90.0
1486,60,internvl2,jpeg,90.000000,medium_documents,0.009346,0.009288,0.987335,2033,2014,0.990700,jpeg_QF90.0
1487,85,internvl2,jpeg,90.000000,medium_documents,0.111500,0.112339,0.930400,3426,3296,0.962100,jpeg_QF90.0
1488,56,internvl2,jpeg,90.000000,medium_documents,0.040279,0.044304,0.940347,1862,1937,1.040300,jpeg_QF90.0
1489,71,internvl2,jpeg,90.000000,short_documents,3.135904,4.215569,0.085257,1089,3768,3.460100,jpeg_QF90.0
1491,108,internvl2,jpeg,90.000000,medium_documents,0.202881,0.376975,0.500576,2499,2042,0.817100,jpeg_QF90.0
1492,23,internvl2,jpeg,90.000000,medium_documents,0.226929,0.327844,0.566543,3706,2996,0.808400,jpeg_QF90.0
1493,72,internvl2,jpeg,90.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,jpeg_QF90.0
1494,54,internvl2,jpeg,90.000000,short_documents,0.632037,0.992589,0.734854,4139,3113,0.752100,jpeg_QF90.0
1495,88,internvl2,jpeg,90.000000,medium_documents,0.040656,0.037328,0.966451,3050,3000,0.983600,jpeg_QF90.0
1496,7,internvl2,jpeg,90.000000,short_documents,0.125110,0.236842,0.783216,1135,1061,0.934800,jpeg_QF90.0
1497,110,internvl2,jpeg,90.000000,long_documents,0.126727,0.181263,0.802643,5863,5239,0.893600,jpeg_QF90.0
1498,81,internvl2,jpeg,90.000000,medium_documents,0.003848,0.011933,0.970613,2599,2592,0.997300,jpeg_QF90.0
1499,24,internvl2,jpeg,90.000000,medium_documents,0.175029,0.256604,0.820963,1754,1876,1.069600,jpeg_QF90.0
1502,96,internvl2,neural,1.000000,medium_documents,0.014344,0.043077,0.908465,1952,1936,0.991800,neural_q1.0
1503,80,internvl2,neural,1.000000,short_documents,0.429707,0.485437,0.258801,1636,938,0.573300,neural_q1.0
1504,13,internvl2,neural,1.000000,short_documents,1.700000,4.166667,0.147763,50,135,2.700000,neural_q1.0
1505,1,internvl2,neural,1.000000,short_documents,0.010797,0.052885,0.947610,1204,1191,0.989200,neural_q1.0
1506,59,internvl2,neural,1.000000,long_documents,0.902187,1.194823,0.251120,4938,7923,1.604500,neural_q1.0
1507,34,internvl2,neural,1.000000,short_documents,0.056040,0.166667,0.765286,803,804,1.001200,neural_q1.0
1508,41,internvl2,neural,1.000000,medium_documents,0.264907,0.463612,0.581671,2197,2038,0.927600,neural_q1.0
1509,91,internvl2,neural,1.000000,short_documents,2.809594,8.286307,0.012975,1355,4161,3.070800,neural_q1.0
1510,98,internvl2,neural,1.000000,medium_documents,0.057088,0.076433,0.877190,2067,1989,0.962300,neural_q1.0
1511,2,internvl2,neural,1.000000,long_documents,1.250390,1.625659,0.246954,3846,7871,2.046500,neural_q1.0
1512,64,internvl2,neural,1.000000,medium_documents,0.003534,0.017857,0.968848,2264,2266,1.000900,neural_q1.0
1513,94,internvl2,neural,1.000000,short_documents,0.053081,0.040000,0.939438,1055,1111,1.053100,neural_q1.0
1514,107,internvl2,neural,1.000000,medium_documents,0.477517,0.525043,0.356150,3625,1941,0.535400,neural_q1.0
1515,35,internvl2,neural,1.000000,medium_documents,0.190727,0.550000,0.401722,2092,2210,1.056400,neural_q1.0
1516,25,internvl2,neural,1.000000,medium_documents,0.193384,0.256809,0.627626,3144,2663,0.847000,neural_q1.0
1517,57,internvl2,neural,1.000000,short_documents,0.067436,0.097983,0.899176,2254,2238,0.992900,neural_q1.0
1518,78,internvl2,neural,1.000000,long_documents,0.097655,0.101740,0.874024,4690,4243,0.904700,neural_q1.0
1520,77,internvl2,neural,1.000000,medium_documents,0.381903,0.455556,0.208907,2354,1518,0.644900,neural_q1.0
1521,86,internvl2,neural,1.000000,short_documents,0.260342,0.324895,0.529220,1402,1041,0.742500,neural_q1.0
1522,82,internvl2,neural,1.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,neural_q1.0
1523,73,internvl2,neural,1.000000,medium_documents,0.609223,1.137157,0.119133,3795,2738,0.721500,neural_q1.0
1524,87,internvl2,neural,1.000000,medium_documents,0.074184,0.074586,0.918840,2359,2268,0.961400,neural_q1.0
1525,109,internvl2,neural,1.000000,long_documents,0.086472,0.110345,0.842792,4036,3802,0.942000,neural_q1.0
1546,26,internvl2,neural,1.000000,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,neural_q1.0
1526,63,internvl2,neural,1.000000,medium_documents,0.042976,0.110656,0.836526,1559,1523,0.976900,neural_q1.0
1527,15,internvl2,neural,1.000000,long_documents,0.015269,0.021978,0.977423,4519,4548,1.006400,neural_q1.0
1528,65,internvl2,neural,1.000000,medium_documents,0.012227,0.023923,0.952998,1554,1542,0.992300,neural_q1.0
1529,100,internvl2,neural,1.000000,medium_documents,0.631886,0.805164,0.461315,2741,2372,0.865400,neural_q1.0
1530,83,internvl2,neural,1.000000,medium_documents,0.027156,0.046154,0.949518,2099,2083,0.992400,neural_q1.0
1531,28,internvl2,neural,1.000000,medium_documents,0.192888,0.353965,0.560396,2981,2511,0.842300,neural_q1.0
1536,9,internvl2,neural,1.000000,medium_documents,0.728426,0.804659,0.185533,3546,1714,0.483400,neural_q1.0
1537,46,internvl2,neural,1.000000,long_documents,0.414933,0.472944,0.496955,5960,4135,0.693800,neural_q1.0
1538,36,internvl2,neural,1.000000,medium_documents,0.148290,0.165756,0.830235,3392,3027,0.892400,neural_q1.0
1539,4,internvl2,neural,1.000000,medium_documents,0.043296,0.053991,0.915188,2864,2745,0.958400,neural_q1.0
1540,8,internvl2,neural,1.000000,long_documents,0.216841,0.233516,0.748712,4976,5117,1.028300,neural_q1.0
1541,48,internvl2,neural,1.000000,medium_documents,0.389464,0.561129,0.366233,2221,2293,1.032400,neural_q1.0
1542,69,internvl2,neural,1.000000,excluded_short_gt,3.058824,4.000000,0.083922,17,69,4.058800,neural_q1.0
1543,52,internvl2,neural,1.000000,long_documents,0.202409,0.218987,0.768068,5148,4283,0.832000,neural_q1.0
1554,6,internvl2,neural,1.000000,short_documents,0.227324,0.297697,0.643795,3572,3360,0.940600,neural_q1.0
1555,43,internvl2,neural,1.000000,long_documents,0.174107,0.247354,0.717533,5152,4576,0.888200,neural_q1.0
1547,105,internvl2,neural,1.000000,medium_documents,0.037624,0.054393,0.896827,1515,1481,0.977600,neural_q1.0
1548,50,internvl2,neural,1.000000,long_documents,0.226504,0.277500,0.686094,5501,5009,0.910600,neural_q1.0
1549,70,internvl2,neural,1.000000,medium_documents,0.000471,0.003125,0.993012,2124,2125,1.000500,neural_q1.0
1550,32,internvl2,neural,1.000000,medium_documents,0.583248,0.654321,0.169727,1958,950,0.485200,neural_q1.0
1551,22,internvl2,neural,1.000000,short_documents,0.279727,0.301282,0.594887,1026,803,0.782700,neural_q1.0
1552,21,internvl2,neural,1.000000,medium_documents,0.015633,0.077193,0.846359,1855,1858,1.001600,neural_q1.0
1553,111,internvl2,neural,1.000000,medium_documents,0.045583,0.046967,0.948958,3181,3069,0.964800,neural_q1.0
1556,18,internvl2,neural,1.000000,short_documents,0.540487,0.570968,0.111593,2544,1269,0.498800,neural_q1.0
1557,27,internvl2,neural,1.000000,medium_documents,0.182738,0.288889,0.695469,1680,1611,0.958900,neural_q1.0
1558,47,internvl2,neural,1.000000,medium_documents,0.587092,0.572816,0.865667,2727,2758,1.011400,neural_q1.0
1559,66,internvl2,neural,1.000000,long_documents,0.116722,0.128205,0.851372,5149,4607,0.894700,neural_q1.0
1560,30,internvl2,neural,1.000000,excluded_short_gt,0.050000,0.112903,0.608222,380,368,0.968400,neural_q1.0
1561,44,internvl2,neural,1.000000,medium_documents,0.069358,0.091584,0.925636,2725,2725,1.000000,neural_q1.0
1581,101,internvl2,neural,1.000000,long_documents,1.070810,1.351955,0.107438,4618,7396,1.601600,neural_q1.0
1562,93,internvl2,neural,1.000000,short_documents,0.183402,0.219101,0.788947,1205,1295,1.074700,neural_q1.0
1563,51,internvl2,neural,1.000000,short_documents,0.140930,0.220000,0.672571,667,596,0.893600,neural_q1.0
1564,11,internvl2,neural,1.000000,medium_documents,0.220722,0.246964,0.615840,3185,2550,0.800600,neural_q1.0
1565,5,internvl2,neural,1.000000,short_documents,0.371032,0.543706,0.466244,3749,3670,0.978900,neural_q1.0
1566,10,internvl2,neural,1.000000,long_documents,0.099962,0.147766,0.845539,5202,5109,0.982100,neural_q1.0
1567,16,internvl2,neural,1.000000,medium_documents,0.582054,0.569191,0.226581,2931,1251,0.426800,neural_q1.0
1568,3,internvl2,neural,1.000000,long_documents,0.079683,0.106383,0.872467,5547,5385,0.970800,neural_q1.0
1569,14,internvl2,neural,1.000000,excluded_short_gt,0.803150,1.000000,0.000000,127,71,0.559100,neural_q1.0
1570,55,internvl2,neural,1.000000,short_documents,2.970704,3.338983,0.022753,3311,12272,3.706400,neural_q1.0
1582,62,internvl2,neural,1.000000,medium_documents,0.444367,0.472603,0.439142,2867,1788,0.623600,neural_q1.0
1571,76,internvl2,neural,1.000000,medium_documents,0.090842,0.141176,0.820509,2719,2753,1.012500,neural_q1.0
1572,49,internvl2,neural,1.000000,short_documents,0.040452,0.058394,0.938155,1063,1020,0.959500,neural_q1.0
1573,29,internvl2,neural,1.000000,medium_documents,0.087921,0.128205,0.806384,2525,2363,0.935800,neural_q1.0
1574,20,internvl2,neural,1.000000,medium_documents,0.001134,0.007299,0.983948,1764,1764,1.000000,neural_q1.0
1583,19,internvl2,neural,1.000000,medium_documents,0.337256,0.637363,0.319606,2974,2818,0.947500,neural_q1.0
1584,112,internvl2,neural,1.000000,long_documents,0.052336,0.068460,0.896194,5350,5130,0.958900,neural_q1.0
1575,75,internvl2,neural,1.000000,medium_documents,0.130383,0.129442,0.864502,2531,2267,0.895700,neural_q1.0
1576,113,internvl2,neural,1.000000,short_documents,0.001802,0.010989,0.974934,1110,1111,1.000900,neural_q1.0
1577,45,internvl2,neural,1.000000,medium_documents,0.303084,0.339744,0.706753,2270,2932,1.291600,neural_q1.0
1578,99,internvl2,neural,1.000000,short_documents,0.555438,0.656934,0.490022,947,1273,1.344200,neural_q1.0
1579,39,internvl2,neural,1.000000,medium_documents,0.259716,0.437659,0.389522,2110,1687,0.799500,neural_q1.0
1580,74,internvl2,neural,1.000000,long_documents,0.994256,1.120352,0.329893,6442,11245,1.745600,neural_q1.0
1632,84,internvl2,neural,3.000000,short_documents,0.050268,0.070076,0.895624,3362,3255,0.968200,neural_q3.0
1633,92,internvl2,neural,3.000000,long_documents,0.136591,0.163701,0.805626,5403,4807,0.889700,neural_q3.0
1585,89,internvl2,neural,1.000000,medium_documents,0.023578,0.033816,0.953552,2672,2630,0.984300,neural_q1.0
1586,60,internvl2,neural,1.000000,medium_documents,0.011805,0.018576,0.966129,2033,2014,0.990700,neural_q1.0
1587,85,internvl2,neural,1.000000,medium_documents,0.114419,0.117864,0.901714,3426,3313,0.967000,neural_q1.0
1588,56,internvl2,neural,1.000000,medium_documents,0.040279,0.044304,0.940347,1862,1937,1.040300,neural_q1.0
1589,71,internvl2,neural,1.000000,short_documents,4.081726,3.245509,0.062616,1089,4890,4.490400,neural_q1.0
1590,102,internvl2,neural,1.000000,short_documents,0.790841,1.000991,0.006217,16050,9833,0.612600,neural_q1.0
1634,17,internvl2,neural,3.000000,long_documents,0.074841,0.090652,0.924378,4396,4232,0.962700,neural_q3.0
1635,67,internvl2,neural,3.000000,excluded_short_gt,0.015924,0.020408,0.950078,314,309,0.984100,neural_q3.0
1636,9,internvl2,neural,3.000000,medium_documents,0.051889,0.094982,0.864843,3546,3447,0.972100,neural_q3.0
1591,108,internvl2,neural,1.000000,medium_documents,0.187275,0.365688,0.498603,2499,2077,0.831100,neural_q1.0
1592,23,internvl2,neural,1.000000,medium_documents,0.180788,0.284431,0.615740,3706,3185,0.859400,neural_q1.0
1593,72,internvl2,neural,1.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,neural_q1.0
1594,54,internvl2,neural,1.000000,short_documents,0.754047,0.993083,0.229361,4139,2237,0.540500,neural_q1.0
1595,88,internvl2,neural,1.000000,medium_documents,0.036393,0.037328,0.956852,3050,3049,0.999700,neural_q1.0
1596,7,internvl2,neural,1.000000,short_documents,0.185903,0.321053,0.746010,1135,1124,0.990300,neural_q1.0
1597,110,internvl2,neural,1.000000,long_documents,1.223435,1.272912,0.209135,5863,11418,1.947500,neural_q1.0
1645,42,internvl2,neural,3.000000,excluded_short_gt,0.714286,1.200000,0.480101,91,154,1.692300,neural_q3.0
1598,81,internvl2,neural,1.000000,medium_documents,0.013851,0.040573,0.914413,2599,2582,0.993500,neural_q1.0
1599,24,internvl2,neural,1.000000,medium_documents,5.851767,6.260377,0.033240,1754,11845,6.753100,neural_q1.0
1600,106,internvl2,neural,1.000000,short_documents,0.278673,0.326923,0.737501,1055,1133,1.073900,neural_q1.0
1601,104,internvl2,neural,3.000000,medium_documents,0.394191,0.433790,0.456996,2651,1618,0.610300,neural_q3.0
1602,96,internvl2,neural,3.000000,medium_documents,0.009734,0.027692,0.937261,1952,1941,0.994400,neural_q3.0
1699,24,internvl2,neural,3.000000,medium_documents,0.173318,0.252830,0.819135,1754,1840,1.049000,neural_q3.0
1603,80,internvl2,neural,3.000000,short_documents,0.168704,0.305825,0.555427,1636,1687,1.031200,neural_q3.0
